family,file,p,resid_p,delta,resid_delta
PCA,sweep2d_gemma_L2_pca_005__pca_029_fineweb_60deg_dirpca_fineweb.pkl,2.1205472744444003,0.0138239493828267,-0.03806103563843776,0.013835473624856777
PCA,sweep2d_gemma_L2_pca_005__pca_030_fineweb_60deg_dirpca_fineweb.pkl,2.6051882832191384,0.02745423239501924,-0.158892778214884,0.026305707340987732
PCA,sweep2d_gemma_L2_pca_005__pca_031_fineweb_60deg_dirpca_fineweb.pkl,2.052896165666725,0.01948524677700881,-0.022769440879744664,0.019079170176326484
PCA,sweep2d_gemma_L2_pca_005__pca_032_fineweb_60deg_dirpca_fineweb.pkl,1.8090358437719423,0.026334004861617126,0.0605291675792412,0.025938876966073422
PCA,sweep2d_gemma_L2_pca_006__pca_007_fineweb_60deg_dirpca_fineweb.pkl,2.388873778425454,0.018598985949467673,-0.10311964885063679,0.01851919780135162
PCA,sweep2d_gemma_L2_pca_006__pca_008_fineweb_60deg_dirpca_fineweb.pkl,1.9936501883845306,0.00754674053509212,0.000500995224573609,0.007407320119600343
PCA,sweep2d_gemma_L2_pca_006__pca_009_fineweb_60deg_dirpca_fineweb.pkl,1.7630956810822873,0.009600611251808916,0.09206197618137783,0.007889387741423972
PCA,sweep2d_gemma_L2_pca_006__pca_010_fineweb_60deg_dirpca_fineweb.pkl,2.561579741989524,0.015353122606239892,-0.13203133561152214,0.01693849197309435
PCA,sweep2d_gemma_L2_pca_006__pca_011_fineweb_60deg_dirpca_fineweb.pkl,1.5750755438850084,0.010301472768605019,0.19338666269922966,0.00981823556565168
PCA,sweep2d_gemma_L2_pca_006__pca_012_fineweb_60deg_dirpca_fineweb.pkl,1.8178636199875138,0.01578139276888745,0.06415704641982595,0.015270821189736775
PCA,sweep2d_gemma_L2_pca_006__pca_013_fineweb_60deg_dirpca_fineweb.pkl,2.4145559660502594,0.018589381162620287,-0.11072011505485968,0.01719019846180416
PCA,sweep2d_gemma_L2_pca_006__pca_014_fineweb_60deg_dirpca_fineweb.pkl,2.5102378982546227,0.01739044591546063,-0.12579207987222948,0.014638215040357875
PCA,sweep2d_gemma_L2_pca_006__pca_015_fineweb_60deg_dirpca_fineweb.pkl,1.5298279031014326,0.012892762251147775,0.22266222981752878,0.013078705229251697
PCA,sweep2d_gemma_L2_pca_006__pca_016_fineweb_60deg_dirpca_fineweb.pkl,1.9202118399024017,0.009013929862497737,0.0244955313910914,0.009626710766616677
PCA,sweep2d_gemma_L2_pca_006__pca_017_fineweb_60deg_dirpca_fineweb.pkl,1.6931660061064144,0.007735653497870114,0.12377539324257368,0.009471336216148983
PCA,sweep2d_gemma_L2_pca_006__pca_018_fineweb_60deg_dirpca_fineweb.pkl,1.811070762489578,0.028135350815354433,0.05321183662639402,0.029027174332395878
PCA,sweep2d_gemma_L2_pca_006__pca_019_fineweb_60deg_dirpca_fineweb.pkl,1.9532172172242637,0.007884373749877308,0.013562229024620492,0.008030186210058321
PCA,sweep2d_gemma_L2_pca_006__pca_020_fineweb_60deg_dirpca_fineweb.pkl,2.2721061896102044,0.013093633157344053,-0.0782102373278253,0.013006074660132457
PCA,sweep2d_gemma_L2_pca_006__pca_021_fineweb_60deg_dirpca_fineweb.pkl,2.001444616481556,0.013757851379109644,-0.002534091628963741,0.013576629605684048
PCA,sweep2d_gemma_L2_pca_006__pca_022_fineweb_60deg_dirpca_fineweb.pkl,2.106405777106049,0.01252504719384797,-0.03740589261796831,0.011234313645186797
PCA,sweep2d_gemma_L2_pca_006__pca_023_fineweb_60deg_dirpca_fineweb.pkl,2.27077425416789,0.016243081402078974,-0.07867810971898781,0.015907602242266648
PCA,sweep2d_gemma_L2_pca_006__pca_024_fineweb_60deg_dirpca_fineweb.pkl,1.824464486985038,0.029284910678341484,0.054209920931810505,0.029221887668170753
PCA,sweep2d_gemma_L2_pca_006__pca_025_fineweb_60deg_dirpca_fineweb.pkl,1.9722321149945985,0.01471994031193247,0.0030521422254568137,0.015170991965647754
PCA,sweep2d_gemma_L2_pca_006__pca_026_fineweb_60deg_dirpca_fineweb.pkl,1.9141960270587441,0.012108028406550309,0.027460005247447076,0.012144843360312215
PCA,sweep2d_gemma_L2_pca_006__pca_027_fineweb_60deg_dirpca_fineweb.pkl,2.051289694702824,0.01064628295080685,-0.020757377201083234,0.010119652755194141
PCA,sweep2d_gemma_L2_pca_006__pca_028_fineweb_60deg_dirpca_fineweb.pkl,1.7961665931028128,0.01553444133636266,0.0731361076203364,0.015679772562040353
PCA,sweep2d_gemma_L2_pca_006__pca_029_fineweb_60deg_dirpca_fineweb.pkl,2.298424959719632,0.02024090106964962,-0.089813609797053,0.020153754865230123
PCA,sweep2d_gemma_L2_pca_006__pca_030_fineweb_60deg_dirpca_fineweb.pkl,1.7121816049940997,0.009817608637074956,0.11242938592383961,0.011377766786767168
PCA,sweep2d_gemma_L2_pca_006__pca_031_fineweb_60deg_dirpca_fineweb.pkl,1.7948697839267032,0.012052985904277856,0.07583576725734756,0.011685513879203462
PCA,sweep2d_gemma_L2_pca_006__pca_032_fineweb_60deg_dirpca_fineweb.pkl,2.0528608857401722,0.005267709504743919,-0.017341426922714072,0.005237115377461736
PCA,sweep2d_gemma_L2_pca_007__pca_008_fineweb_60deg_dirpca_fineweb.pkl,3.3115049844684776,0.02348103056605353,-0.23472720740829117,0.012184353680785107
PCA,sweep2d_gemma_L2_pca_007__pca_009_fineweb_60deg_dirpca_fineweb.pkl,2.685818436142672,0.04287068144255545,-0.2018898669744378,0.0411368827148102
PCA,sweep2d_gemma_L2_pca_007__pca_010_fineweb_60deg_dirpca_fineweb.pkl,1.680384644232991,0.01954959619063033,0.12950132060092773,0.01749837786880916
PCA,sweep2d_gemma_L2_pca_007__pca_011_fineweb_60deg_dirpca_fineweb.pkl,2.242483472989075,0.04670637419004372,-0.12193537445229069,0.045603628918808314
PCA,sweep2d_gemma_L2_pca_007__pca_012_fineweb_60deg_dirpca_fineweb.pkl,2.2475333198209286,0.014191964141454946,-0.07513076695400656,0.013315148417292914
PCA,sweep2d_gemma_L2_pca_007__pca_013_fineweb_60deg_dirpca_fineweb.pkl,2.268961526045922,0.0161281798729986,-0.08296424485443486,0.012631700830882404
PCA,sweep2d_gemma_L2_pca_007__pca_014_fineweb_60deg_dirpca_fineweb.pkl,1.7933466007582752,0.010228831873593991,0.07529298749931637,0.010413472987616268
PCA,sweep2d_gemma_L2_pca_007__pca_015_fineweb_60deg_dirpca_fineweb.pkl,2.117434575966105,0.03730231581243666,-0.05406988375854777,0.036986415983794686
PCA,sweep2d_gemma_L2_pca_007__pca_016_fineweb_60deg_dirpca_fineweb.pkl,3.0068304852312817,0.026530527257022356,-0.22195676858956467,0.02020284465719393
PCA,sweep2d_gemma_L2_pca_007__pca_017_fineweb_60deg_dirpca_fineweb.pkl,4.555582414612914,0.01931232670291775,-0.3053206146590197,0.023322552723030365
PCA,sweep2d_gemma_L2_pca_007__pca_018_fineweb_60deg_dirpca_fineweb.pkl,1.8414857799477322,0.011994140286089652,0.05500514264172488,0.01203664167716307
PCA,sweep2d_gemma_L2_pca_007__pca_019_fineweb_60deg_dirpca_fineweb.pkl,1.8128444355571547,0.00980895030192756,0.06738376747285883,0.009852562437026417
PCA,sweep2d_gemma_L2_pca_007__pca_020_fineweb_60deg_dirpca_fineweb.pkl,1.7780304065501593,0.02879466092431369,0.06937134181425496,0.02941248935729923
PCA,sweep2d_gemma_L2_pca_007__pca_021_fineweb_60deg_dirpca_fineweb.pkl,2.1000153939924875,0.01344335827427239,-0.02879423280248484,0.01440832988562283
PCA,sweep2d_gemma_L2_pca_007__pca_022_fineweb_60deg_dirpca_fineweb.pkl,2.050394800110144,0.02116046641051685,-0.03389096730077125,0.02260956663343886
PCA,sweep2d_gemma_L2_pca_007__pca_023_fineweb_60deg_dirpca_fineweb.pkl,1.8633877910676129,0.0069885541749326215,0.04823148904070812,0.006872988048324796
PCA,sweep2d_gemma_L2_pca_007__pca_024_fineweb_60deg_dirpca_fineweb.pkl,1.4581134785130054,0.01000872120330806,0.2772825291610077,0.01331698881382738
PCA,sweep2d_gemma_L2_pca_007__pca_025_fineweb_60deg_dirpca_fineweb.pkl,2.1368097255763856,0.003887667524976205,-0.039567401959546694,0.004746715740631816
PCA,sweep2d_gemma_L2_pca_007__pca_026_fineweb_60deg_dirpca_fineweb.pkl,2.5851361451542103,0.02730978319012741,-0.15100725873419663,0.0265991424614806
PCA,sweep2d_gemma_L2_pca_007__pca_027_fineweb_60deg_dirpca_fineweb.pkl,1.928774699146955,0.00833251539575087,0.02488902126149181,0.007862022926818908
PCA,sweep2d_gemma_L2_pca_007__pca_028_fineweb_60deg_dirpca_fineweb.pkl,2.092267530137792,0.0055652628194632825,-0.029121992538093767,0.004858619884288217
PCA,sweep2d_gemma_L2_pca_007__pca_029_fineweb_60deg_dirpca_fineweb.pkl,2.162931623288023,0.02111482519949764,-0.05640855509534245,0.02122551310838103
PCA,sweep2d_gemma_L2_pca_007__pca_030_fineweb_60deg_dirpca_fineweb.pkl,2.2657702855758144,0.008845357529742548,-0.07505640951409707,0.006240519453117418
PCA,sweep2d_gemma_L2_pca_007__pca_031_fineweb_60deg_dirpca_fineweb.pkl,2.647816907418656,0.025489184254363795,-0.15122560370431562,0.024283251986059306
PCA,sweep2d_gemma_L2_pca_007__pca_032_fineweb_60deg_dirpca_fineweb.pkl,2.383887547913975,0.015416918256576824,-0.10269212359737775,0.01505172917765966
PCA,sweep2d_gemma_L2_pca_008__pca_009_fineweb_60deg_dirpca_fineweb.pkl,2.3403506301431083,0.010511950802668344,-0.08727705093176237,0.013029677392496145
PCA,sweep2d_gemma_L2_pca_008__pca_010_fineweb_60deg_dirpca_fineweb.pkl,2.3815724120363604,0.009716066939227504,-0.10098804965859644,0.0071670595517691
PCA,sweep2d_gemma_L2_pca_008__pca_011_fineweb_60deg_dirpca_fineweb.pkl,2.48712287669464,0.011065824915488473,-0.121060549867461,0.008979699417192104
PCA,sweep2d_gemma_L2_pca_008__pca_012_fineweb_60deg_dirpca_fineweb.pkl,1.962871175474334,0.007826638063791589,0.010147044516112222,0.00790596828363345
PCA,sweep2d_gemma_L2_pca_008__pca_013_fineweb_60deg_dirpca_fineweb.pkl,2.1628685878233003,0.004660598881276943,-0.04717769182813349,0.004590470258877517
PCA,sweep2d_gemma_L2_pca_008__pca_014_fineweb_60deg_dirpca_fineweb.pkl,1.9504227486774806,0.005300000119277229,0.015893223149485908,0.005320720344374144
PCA,sweep2d_gemma_L2_pca_008__pca_015_fineweb_60deg_dirpca_fineweb.pkl,2.2979770821620757,0.013223039350018916,-0.08131574345869616,0.012987163122009968
PCA,sweep2d_gemma_L2_pca_008__pca_016_fineweb_60deg_dirpca_fineweb.pkl,1.855002836444296,0.005709217309661875,0.05017772647010586,0.006789375174726544
PCA,sweep2d_gemma_L2_pca_008__pca_017_fineweb_60deg_dirpca_fineweb.pkl,2.332558383280973,0.006284396486652758,-0.08639101541506743,0.006465863086044509
PCA,sweep2d_gemma_L2_pca_008__pca_018_fineweb_60deg_dirpca_fineweb.pkl,2.5827207591011567,0.009391679175014917,-0.13324483167835569,0.01099160034428946
PCA,sweep2d_gemma_L2_pca_008__pca_019_fineweb_60deg_dirpca_fineweb.pkl,2.03020736949222,0.010933890035915708,-0.011416633228386751,0.010764990541149216
PCA,sweep2d_gemma_L2_pca_008__pca_020_fineweb_60deg_dirpca_fineweb.pkl,2.04954717815241,0.011611277959900725,-0.02010141706281674,0.01135606357090809
PCA,sweep2d_gemma_L2_pca_008__pca_021_fineweb_60deg_dirpca_fineweb.pkl,2.2225977818216585,0.006695425656308911,-0.06125394397127915,0.007331968262104932
PCA,sweep2d_gemma_L2_pca_008__pca_022_fineweb_60deg_dirpca_fineweb.pkl,2.2130008245879833,0.015171292787195567,-0.05863037972605834,0.016950472862991433
PCA,sweep2d_gemma_L2_pca_008__pca_023_fineweb_60deg_dirpca_fineweb.pkl,2.105854816479382,0.010086874550217924,-0.03169619546198124,0.010713579576598834
PCA,sweep2d_gemma_L2_pca_008__pca_024_fineweb_60deg_dirpca_fineweb.pkl,2.0186226965316347,0.033354491214390984,-0.02261119449676583,0.03254920340562241
PCA,sweep2d_gemma_L2_pca_008__pca_025_fineweb_60deg_dirpca_fineweb.pkl,2.2193149776625747,0.008859694780866857,-0.062315867783653105,0.00861481776693535
PCA,sweep2d_gemma_L2_pca_008__pca_026_fineweb_60deg_dirpca_fineweb.pkl,1.840371284119922,0.011253432222462775,0.054021046484035884,0.01211186587921328
PCA,sweep2d_gemma_L2_pca_008__pca_027_fineweb_60deg_dirpca_fineweb.pkl,2.3204800211823233,0.00678348491116791,-0.08557472943727618,0.006610078594022133
PCA,sweep2d_gemma_L2_pca_008__pca_028_fineweb_60deg_dirpca_fineweb.pkl,1.7605027501465123,0.011963099878939915,0.09157078564466602,0.011430768166659114
PCA,sweep2d_gemma_L2_pca_008__pca_029_fineweb_60deg_dirpca_fineweb.pkl,1.96153654384605,0.011545720366395767,0.011871647489853395,0.011447510155405074
PCA,sweep2d_gemma_L2_pca_008__pca_030_fineweb_60deg_dirpca_fineweb.pkl,1.8760471040953057,0.008405080724358846,0.0445167136591385,0.007093296093176298
PCA,sweep2d_gemma_L2_pca_008__pca_031_fineweb_60deg_dirpca_fineweb.pkl,1.8701716181658325,0.011565496704161314,0.04240694223733577,0.012404435983170726
PCA,sweep2d_gemma_L2_pca_008__pca_032_fineweb_60deg_dirpca_fineweb.pkl,2.182866356548844,0.01391828170033138,-0.057476887418108524,0.013786886051676826
PCA,sweep2d_gemma_L2_pca_009__pca_010_fineweb_60deg_dirpca_fineweb.pkl,2.2611109670631526,0.08744198080232071,-0.27009537028792685,0.07152305961559977
PCA,sweep2d_gemma_L2_pca_009__pca_011_fineweb_60deg_dirpca_fineweb.pkl,2.194029963182225,0.018587618961649337,-0.06077341305256247,0.01839049697939967
PCA,sweep2d_gemma_L2_pca_009__pca_012_fineweb_60deg_dirpca_fineweb.pkl,1.6620681713905214,0.009316528182000332,0.14100880121773635,0.009165260167456845
PCA,sweep2d_gemma_L2_pca_009__pca_013_fineweb_60deg_dirpca_fineweb.pkl,1.850252988709659,0.004271880430569375,0.05226672506303769,0.005731792772512364
PCA,sweep2d_gemma_L2_pca_009__pca_014_fineweb_60deg_dirpca_fineweb.pkl,2.14406880913104,0.00914284423021177,-0.04419722899611743,0.008951215503557637
PCA,sweep2d_gemma_L2_pca_009__pca_015_fineweb_60deg_dirpca_fineweb.pkl,1.9204310122745643,0.008555516695630951,0.024807325672353425,0.008904407186039878
PCA,sweep2d_gemma_L2_pca_009__pca_016_fineweb_60deg_dirpca_fineweb.pkl,1.9239828581264131,0.007978115299428337,0.026048114548675984,0.007588682218246659
PCA,sweep2d_gemma_L2_pca_009__pca_017_fineweb_60deg_dirpca_fineweb.pkl,1.994395533856183,0.015766400552895347,-0.0031745377043747793,0.015985653733070242
PCA,sweep2d_gemma_L2_pca_009__pca_018_fineweb_60deg_dirpca_fineweb.pkl,2.401206054601862,0.04536773268159718,-0.1638671429028336,0.046165288136728544
PCA,sweep2d_gemma_L2_pca_009__pca_019_fineweb_60deg_dirpca_fineweb.pkl,1.7742872494120692,0.006486612960190439,0.08616624557297839,0.005920422357727897
PCA,sweep2d_gemma_L2_pca_009__pca_020_fineweb_60deg_dirpca_fineweb.pkl,2.154920807865278,0.00326611635331114,-0.04519873510483867,0.0027464182734393008
PCA,sweep2d_gemma_L2_pca_009__pca_021_fineweb_60deg_dirpca_fineweb.pkl,1.9319053140297784,0.004065738961317426,0.02139560935089769,0.0044777554348144925
PCA,sweep2d_gemma_L2_pca_009__pca_022_fineweb_60deg_dirpca_fineweb.pkl,2.0792717845670454,0.01727628096931714,-0.035870349135280484,0.017215286321950636
PCA,sweep2d_gemma_L2_pca_009__pca_023_fineweb_60deg_dirpca_fineweb.pkl,2.0610127942392475,0.012000659973251409,-0.023970109329953027,0.011671051062152212
PCA,sweep2d_gemma_L2_pca_009__pca_024_fineweb_60deg_dirpca_fineweb.pkl,2.5921493216556497,0.014794016127617967,-0.13328135935014576,0.020306414644819065
PCA,sweep2d_gemma_L2_pca_009__pca_025_fineweb_60deg_dirpca_fineweb.pkl,1.9701929825647555,0.020987306592736482,-0.0024677091750010794,0.02161548960585051
PCA,sweep2d_gemma_L2_pca_009__pca_026_fineweb_60deg_dirpca_fineweb.pkl,1.9931610284375985,0.008446773512541365,0.0004029577412584147,0.008664194977101533
PCA,sweep2d_gemma_L2_pca_009__pca_027_fineweb_60deg_dirpca_fineweb.pkl,2.2893176100408326,0.01234949786564549,-0.08606542053677575,0.011896608619324171
PCA,sweep2d_gemma_L2_pca_009__pca_028_fineweb_60deg_dirpca_fineweb.pkl,2.094031016083209,0.018288652569544123,-0.03151971334964587,0.018300394294933225
PCA,sweep2d_gemma_L2_pca_009__pca_029_fineweb_60deg_dirpca_fineweb.pkl,1.89143611728714,0.00373100697703922,0.03676461610740727,0.00457309328983003
PCA,sweep2d_gemma_L2_pca_009__pca_030_fineweb_60deg_dirpca_fineweb.pkl,1.983452167319968,0.01669303122347365,0.0006247276638555808,0.01652655501023644
PCA,sweep2d_gemma_L2_pca_009__pca_031_fineweb_60deg_dirpca_fineweb.pkl,1.726263648634592,0.008586527571048027,0.10928635879545821,0.007337183144634998
PCA,sweep2d_gemma_L2_pca_009__pca_032_fineweb_60deg_dirpca_fineweb.pkl,2.1607349228193042,0.009742120446497323,-0.04824686976027743,0.00978144051958065
PCA,sweep2d_gemma_L2_pca_010__pca_011_fineweb_60deg_dirpca_fineweb.pkl,2.080906434278526,0.16227287398334078,-0.4144813579721917,0.07742940008434986
PCA,sweep2d_gemma_L2_pca_010__pca_012_fineweb_60deg_dirpca_fineweb.pkl,1.6935425181514872,0.016301979752019507,0.11799453833059381,0.01841586316139325
PCA,sweep2d_gemma_L2_pca_010__pca_013_fineweb_60deg_dirpca_fineweb.pkl,2.6643072717555913,0.024603158989018617,-0.16365881788496822,0.024502216779428956
PCA,sweep2d_gemma_L2_pca_010__pca_014_fineweb_60deg_dirpca_fineweb.pkl,1.3997512101299785,0.02353503473621055,0.3215687607144308,0.02363257473936231
PCA,sweep2d_gemma_L2_pca_010__pca_015_fineweb_60deg_dirpca_fineweb.pkl,2.9403391295664023,0.023488522647306845,-0.19945805966525,0.020038085659697523
PCA,sweep2d_gemma_L2_pca_010__pca_016_fineweb_60deg_dirpca_fineweb.pkl,2.7164283925584347,0.0779712858504198,-0.315587645500038,0.05421799572435797
PCA,sweep2d_gemma_L2_pca_010__pca_017_fineweb_60deg_dirpca_fineweb.pkl,2.5832269554803915,0.01532049203121933,-0.13046679943593778,0.02126582698835837
PCA,sweep2d_gemma_L2_pca_010__pca_018_fineweb_60deg_dirpca_fineweb.pkl,1.6168908930160766,0.046363808526281636,0.1242751580807629,0.04891623067221058
PCA,sweep2d_gemma_L2_pca_010__pca_019_fineweb_60deg_dirpca_fineweb.pkl,1.8935227619332713,0.011075530972202633,0.03593242623161268,0.01079994285815673
PCA,sweep2d_gemma_L2_pca_010__pca_020_fineweb_60deg_dirpca_fineweb.pkl,1.623844422031285,0.016275823583658262,0.160796687087227,0.01503180622580015
PCA,sweep2d_gemma_L2_pca_010__pca_021_fineweb_60deg_dirpca_fineweb.pkl,2.176292846714486,0.02494705728333624,-0.05316915678133699,0.026779329580690955
PCA,sweep2d_gemma_L2_pca_010__pca_022_fineweb_60deg_dirpca_fineweb.pkl,1.7416214621475163,0.018729356630968627,0.09801661792347266,0.016700717442907912
PCA,sweep2d_gemma_L2_pca_010__pca_023_fineweb_60deg_dirpca_fineweb.pkl,1.6780386772733074,0.012046545985234905,0.13085482448368913,0.012778921187476262
PCA,sweep2d_gemma_L2_pca_010__pca_024_fineweb_60deg_dirpca_fineweb.pkl,1.3621086257059465,0.02472317679175361,0.3593102936786552,0.021538765538257818
PCA,sweep2d_gemma_L2_pca_010__pca_025_fineweb_60deg_dirpca_fineweb.pkl,2.4247003899553294,0.01427963719572836,-0.10352960077801723,0.01833847417252146
PCA,sweep2d_gemma_L2_pca_010__pca_026_fineweb_60deg_dirpca_fineweb.pkl,2.765532264724401,0.02925903351966621,-0.16132332176269193,0.03715716042568695
PCA,sweep2d_gemma_L2_pca_010__pca_027_fineweb_60deg_dirpca_fineweb.pkl,1.6989224401107703,0.028320171629527942,0.1127937703050599,0.027120372214672544
PCA,sweep2d_gemma_L2_pca_010__pca_028_fineweb_60deg_dirpca_fineweb.pkl,1.7210228497715487,0.020982532738929485,0.10572537909006496,0.020415974707111397
PCA,sweep2d_gemma_L2_pca_010__pca_029_fineweb_60deg_dirpca_fineweb.pkl,2.2251850410582334,0.025772111790921638,-0.06708381507947056,0.027108416416970864
PCA,sweep2d_gemma_L2_pca_010__pca_030_fineweb_60deg_dirpca_fineweb.pkl,1.8852314289814407,0.019281718097009702,0.03863925307886421,0.018170686981644393
PCA,sweep2d_gemma_L2_pca_010__pca_031_fineweb_60deg_dirpca_fineweb.pkl,3.316723727095994,0.033675938435649276,-0.2505452662441702,0.03367495881254318
PCA,sweep2d_gemma_L2_pca_010__pca_032_fineweb_60deg_dirpca_fineweb.pkl,3.2573031190572705,0.04063551766741352,-0.27539738197813757,0.03489516297941224
PCA,sweep2d_gemma_L2_pca_011__pca_012_fineweb_60deg_dirpca_fineweb.pkl,1.7416532215377682,0.01538730892712597,0.09776871990778871,0.015597578731382686
PCA,sweep2d_gemma_L2_pca_011__pca_013_fineweb_60deg_dirpca_fineweb.pkl,2.2725473569247345,0.009545800933944177,-0.07629024411312747,0.0076920601466371665
PCA,sweep2d_gemma_L2_pca_011__pca_014_fineweb_60deg_dirpca_fineweb.pkl,2.1413474902831724,0.023545965347393692,-0.050396303054568076,0.02322707069167495
PCA,sweep2d_gemma_L2_pca_011__pca_015_fineweb_60deg_dirpca_fineweb.pkl,1.555832804877393,0.007784974257364422,0.20458762322919843,0.01166960692724831
PCA,sweep2d_gemma_L2_pca_011__pca_016_fineweb_60deg_dirpca_fineweb.pkl,1.8862930330977572,0.006858466610667374,0.040208901092622484,0.005997292266970524
PCA,sweep2d_gemma_L2_pca_011__pca_017_fineweb_60deg_dirpca_fineweb.pkl,1.7200732539758328,0.013059786173847593,0.11169533677521695,0.011392026836339811
PCA,sweep2d_gemma_L2_pca_011__pca_018_fineweb_60deg_dirpca_fineweb.pkl,2.5706362516018224,0.04915434699452191,-0.19736373043456568,0.04356545827942286
PCA,sweep2d_gemma_L2_pca_011__pca_019_fineweb_60deg_dirpca_fineweb.pkl,1.6212950413487868,0.017671902424550908,0.15777042071743572,0.019868207945149846
PCA,sweep2d_gemma_L2_pca_011__pca_020_fineweb_60deg_dirpca_fineweb.pkl,2.0508617384755303,0.00709864491774366,-0.01776703114108659,0.006937867586456081
PCA,sweep2d_gemma_L2_pca_011__pca_021_fineweb_60deg_dirpca_fineweb.pkl,1.4879051663669873,0.013003281269333278,0.2535276286443761,0.012902652511315603
PCA,sweep2d_gemma_L2_pca_011__pca_022_fineweb_60deg_dirpca_fineweb.pkl,1.6010768014996521,0.03184416936502807,0.16101564533595936,0.03267246303225449
PCA,sweep2d_gemma_L2_pca_011__pca_023_fineweb_60deg_dirpca_fineweb.pkl,2.0307310075892393,0.01434245292513145,-0.014733591229248286,0.014181685251317999
PCA,sweep2d_gemma_L2_pca_011__pca_024_fineweb_60deg_dirpca_fineweb.pkl,2.3909058797291975,0.04633663040292719,-0.14664071166346448,0.04521623698890444
PCA,sweep2d_gemma_L2_pca_011__pca_025_fineweb_60deg_dirpca_fineweb.pkl,1.4494387284594288,0.012359067252373937,0.2862734959317528,0.008740644605366915
PCA,sweep2d_gemma_L2_pca_011__pca_026_fineweb_60deg_dirpca_fineweb.pkl,1.9213009285468248,0.007318888592102812,0.024384653655451012,0.008029737452617166
PCA,sweep2d_gemma_L2_pca_011__pca_027_fineweb_60deg_dirpca_fineweb.pkl,1.544446363290413,0.018837522589086452,0.20867027823193113,0.020253718637588913
PCA,sweep2d_gemma_L2_pca_011__pca_028_fineweb_60deg_dirpca_fineweb.pkl,1.8905169552122683,0.01120911157603567,0.03674608685279992,0.01105934472382541
PCA,sweep2d_gemma_L2_pca_011__pca_029_fineweb_60deg_dirpca_fineweb.pkl,2.0832195678004375,0.02029374402976081,-0.03633932371413472,0.019790933763895863
PCA,sweep2d_gemma_L2_pca_011__pca_030_fineweb_60deg_dirpca_fineweb.pkl,1.7455159866341694,0.007853334204739696,0.09704513949258102,0.009855810122524794
PCA,sweep2d_gemma_L2_pca_011__pca_031_fineweb_60deg_dirpca_fineweb.pkl,1.717455391547435,0.024636805439410978,0.09846942605080236,0.02728480888183093
PCA,sweep2d_gemma_L2_pca_011__pca_032_fineweb_60deg_dirpca_fineweb.pkl,1.7378617410319939,0.028775547299681847,0.08687671774859582,0.029990767775264278
PCA,sweep2d_gemma_L2_pca_012__pca_013_fineweb_60deg_dirpca_fineweb.pkl,1.7842830044126186,0.013546425224406227,0.07591476207263706,0.0158233256327517
PCA,sweep2d_gemma_L2_pca_012__pca_014_fineweb_60deg_dirpca_fineweb.pkl,1.5593865141587626,0.017007016096722404,0.20165437841357703,0.016992420769294785
PCA,sweep2d_gemma_L2_pca_012__pca_015_fineweb_60deg_dirpca_fineweb.pkl,2.13495697435066,0.008672294799406252,-0.04323528276827654,0.00734752908412859
PCA,sweep2d_gemma_L2_pca_012__pca_016_fineweb_60deg_dirpca_fineweb.pkl,1.708404307874221,0.014295046150032048,0.11644359558738314,0.012759542908759214
PCA,sweep2d_gemma_L2_pca_012__pca_017_fineweb_60deg_dirpca_fineweb.pkl,2.069764549239321,0.00939385701671294,-0.02083999568345323,0.009864755792879243
PCA,sweep2d_gemma_L2_pca_012__pca_018_fineweb_60deg_dirpca_fineweb.pkl,2.078311889957419,0.0068130663217411186,-0.023911922083666534,0.006947841179890341
PCA,sweep2d_gemma_L2_pca_012__pca_019_fineweb_60deg_dirpca_fineweb.pkl,1.6910068025881118,0.005085358824628967,0.1269267675535611,0.005280096176659585
PCA,sweep2d_gemma_L2_pca_012__pca_020_fineweb_60deg_dirpca_fineweb.pkl,1.897049315981511,0.00682820494122433,0.03504687831732287,0.006884252988426676
PCA,sweep2d_gemma_L2_pca_012__pca_021_fineweb_60deg_dirpca_fineweb.pkl,1.917424078766015,0.0058244685606961425,0.02727581000083667,0.00617519027856425
PCA,sweep2d_gemma_L2_pca_012__pca_022_fineweb_60deg_dirpca_fineweb.pkl,1.8615520675480448,0.008559058527181564,0.04837765045533339,0.008452706702753061
PCA,sweep2d_gemma_L2_pca_012__pca_023_fineweb_60deg_dirpca_fineweb.pkl,1.7552884467884469,0.010549762882154031,0.09443137962218731,0.009531516645308491
PCA,sweep2d_gemma_L2_pca_012__pca_024_fineweb_60deg_dirpca_fineweb.pkl,1.4552905930465185,0.01474186728014903,0.27646431199888016,0.019160793727408826
PCA,sweep2d_gemma_L2_pca_012__pca_025_fineweb_60deg_dirpca_fineweb.pkl,1.839777049568868,0.00666882660795153,0.05669734806712665,0.007247485860509617
PCA,sweep2d_gemma_L2_pca_012__pca_026_fineweb_60deg_dirpca_fineweb.pkl,1.9328599081212476,0.011792130988071811,0.021935130658247183,0.011662644995666396
PCA,sweep2d_gemma_L2_pca_012__pca_027_fineweb_60deg_dirpca_fineweb.pkl,1.9089886209589555,0.0060558611240408705,0.03070074192812376,0.005831494691646113
PCA,sweep2d_gemma_L2_pca_012__pca_028_fineweb_60deg_dirpca_fineweb.pkl,1.9340543334282407,0.0048403951110072615,0.020871345404933187,0.005415422855241356
PCA,sweep2d_gemma_L2_pca_012__pca_029_fineweb_60deg_dirpca_fineweb.pkl,1.9276572303673036,0.004866041845059264,0.02397296667734619,0.005216197483058261
